gameId,teamName,Q,fieldGoalsMade,fieldGoalsAttempted,threePointersMade,threePointersAttempted,freeThrowsMade,freeThrowsAttempted,reboundsOffensive,reboundsDefensive,assists,steals,blocks,turnovers,foulsPersonal,points,resultado
22000668,Nuggets,1,12,27,3,12,3,3,4,8,4,0,1,3,7,30,L
22000668,Nuggets,2,10,25,2,9,2,2,4,5,8,2,1,3,4,24,L
22000668,Nuggets,3,10,25,5,10,2,2,8,8,6,2,0,3,3,27,L
22000668,Nuggets,4,9,21,4,12,8,11,1,8,7,1,0,2,5,30,L
22000668,Raptors,1,12,23,7,12,7,8,3,10,8,2,2,3,4,38,W
22000668,Raptors,2,11,22,6,10,6,7,3,7,6,0,2,2,5,34,W
22000668,Raptors,3,9,22,5,14,3,3,3,6,7,1,1,2,3,26,W
22000668,Raptors,4,13,22,6,12,5,5,0,13,10,0,1,2,9,37,W
22000669,Bucks,1,13,26,5,10,4,5,3,9,3,1,0,1,3,35,L
22000669,Bucks,2,13,26,5,9,4,5,7,8,5,3,1,3,1,35,L
22000669,Bucks,3,11,19,5,9,3,6,1,7,8,4,1,6,4,30,L
22000669,Bucks,4,8,19,2,9,3,4,2,9,3,0,3,6,6,21,L
22000669,Celtics,1,12,23,5,12,1,1,1,9,7,0,3,2,4,30,W
22000669,Celtics,2,12,24,5,12,0,0,4,5,6,2,1,4,4,29,W
22000669,Celtics,3,11,25,3,11,2,2,4,8,6,4,0,6,5,27,W
22000669,Celtics,4,10,22,6,12,7,7,0,7,5,3,2,0,2,33,W
22000670,Magic,1,9,24,5,13,1,2,1,11,5,1,2,3,4,24,W
22000670,Magic,2,12,22,5,8,6,8,3,8,7,1,1,1,3,35,W
22000670,Magic,3,11,24,2,9,3,3,3,8,5,0,0,4,7,27,W
22000670,Magic,4,10,20,1,7,5,6,2,13,1,1,2,3,4,26,W
22000670,Suns,1,13,25,4,9,2,4,3,13,5,2,1,3,3,32,L
22000670,Suns,2,11,21,3,10,2,2,1,6,8,1,2,1,4,27,L
22000670,Suns,3,9,21,2,8,12,12,3,10,6,3,0,2,3,32,L
22000670,Suns,4,7,23,2,6,4,4,3,8,3,3,0,2,5,20,L
22000671,Bulls,1,10,23,3,7,2,2,5,10,4,1,2,6,3,25,L
22000671,Bulls,2,12,18,2,6,4,4,0,10,8,1,2,4,3,30,L
22000671,Bulls,3,6,20,1,6,4,6,3,9,4,2,0,5,3,17,L
22000671,Bulls,4,9,22,2,9,2,2,2,6,5,2,0,0,3,22,L
22000671,Cavaliers,1,9,22,3,8,4,4,2,8,7,4,1,3,5,25,W
22000671,Cavaliers,2,13,28,2,7,0,1,5,5,9,1,0,2,3,28,W
22000671,Cavaliers,3,11,23,2,7,1,1,2,11,6,3,4,3,5,25,W
22000671,Cavaliers,4,9,19,4,7,3,4,3,10,6,0,2,2,3,25,W
22000672,Hornets,1,9,21,5,11,3,4,2,9,5,0,1,3,3,26,W
22000672,Hornets,2,9,21,4,8,10,11,6,8,5,1,1,4,7,32,W
22000672,Hornets,3,14,18,6,10,1,3,0,13,11,0,1,4,5,35,W
22000672,Hornets,4,9,20,3,9,8,11,2,10,6,3,0,2,5,29,W
22000672,Rockets,1,11,22,2,8,2,2,1,9,6,1,0,1,4,26,L
22000672,Rockets,2,8,20,6,13,7,8,2,6,5,1,2,1,6,29,L
22000672,Rockets,3,6,24,2,12,1,4,4,4,5,2,0,0,3,15,L
22000672,Rockets,4,8,20,6,16,5,8,3,10,8,2,0,4,6,27,L
22000673,Mavericks,1,9,22,3,11,9,10,1,8,6,2,0,3,5,30,W
22000673,Mavericks,2,9,26,4,11,4,7,4,12,3,0,1,0,5,26,W
22000673,Mavericks,3,13,25,4,12,2,3,5,10,8,2,2,4,5,32,W
22000673,Mavericks,4,17,26,5,10,1,2,4,9,10,1,3,3,7,40,W
22000673,Timberwolves,1,12,23,5,11,4,6,1,10,7,2,2,4,7,33,L
22000673,Timberwolves,2,8,20,2,8,4,6,1,12,7,0,0,2,7,22,L
22000673,Timberwolves,3,7,20,2,8,2,2,2,4,4,2,0,4,6,18,L
22000673,Timberwolves,4,11,23,3,11,10,12,2,5,6,2,0,2,5,35,L
22000674,Grizzlies,1,8,23,3,7,7,9,2,16,5,1,4,3,1,26,W
22000674,Grizzlies,2,9,27,2,9,3,3,8,7,0,3,2,5,3,23,W
22000674,Grizzlies,3,15,24,3,7,0,0,3,13,5,2,3,5,3,33,W
22000674,Grizzlies,4,15,25,3,7,1,1,1,6,9,6,1,4,3,34,W
22000674,Thunder,1,9,28,2,10,1,2,3,12,6,3,3,1,4,21,L
22000674,Thunder,2,14,23,3,7,1,3,2,10,9,3,3,4,2,32,L
22000674,Thunder,3,7,22,2,10,4,6,1,5,4,5,1,3,1,20,L
22000674,Thunder,4,13,22,3,8,5,6,3,8,7,2,1,6,3,34,L
22000675,Clippers,1,14,23,7,9,6,7,0,9,7,3,1,2,3,41,W
22000675,Clippers,2,11,23,2,6,2,4,2,11,6,3,1,4,5,26,W
22000675,Clippers,3,11,20,3,9,10,13,2,7,5,3,0,1,7,35,W
22000675,Clippers,4,13,22,5,9,1,6,1,12,5,1,1,1,5,32,W
22000675,Spurs,1,12,22,3,4,2,2,1,9,6,2,3,4,6,29,L
22000675,Spurs,2,9,24,2,6,4,5,2,9,5,3,2,4,4,24,L
22000675,Spurs,3,12,21,1,6,6,7,3,7,7,0,0,4,8,31,L
22000675,Spurs,4,6,18,1,6,4,5,0,9,4,1,1,4,6,17,L
22000676,Jazz,1,14,23,7,11,3,4,1,14,7,3,0,1,2,38,W
22000676,Jazz,2,9,24,4,15,3,3,3,9,4,2,2,2,4,25,W
22000676,Jazz,3,8,20,5,14,6,6,3,13,5,1,3,4,4,27,W
22000676,Jazz,4,10,24,7,15,1,1,4,9,8,0,1,4,5,28,W
22000676,Nets,1,7,28,2,11,1,1,6,6,1,0,1,3,3,17,L
22000676,Nets,2,9,25,1,8,2,4,4,12,5,2,0,3,3,21,L
22000676,Nets,3,10,22,2,7,1,3,1,9,8,3,0,2,3,23,L
22000676,Nets,4,9,22,2,9,7,7,2,8,5,4,0,1,1,27,L
22000677,Hawks,1,11,24,2,8,3,5,3,9,5,0,0,3,4,27,W
22000677,Hawks,2,11,22,0,3,8,8,5,8,5,2,1,3,4,30,W
22000677,Hawks,3,7,20,1,7,2,2,2,8,2,1,1,4,6,17,W
22000677,Hawks,4,12,19,4,7,6,8,1,6,5,2,1,3,6,34,W
22000677,Kings,1,10,20,5,9,4,5,1,8,5,2,2,3,4,29,L
22000677,Kings,2,11,22,2,8,4,4,3,5,6,2,3,4,4,28,L
22000677,Kings,3,11,26,2,8,4,4,6,11,5,1,0,3,1,28,L
22000677,Kings,4,8,16,1,5,8,9,2,6,5,0,1,6,7,25,L
22000678,Heat,1,10,24,3,8,1,1,2,9,8,0,3,2,2,24,W
22000678,Heat,2,12,18,5,10,5,6,0,9,10,1,1,3,3,34,W
22000678,Heat,3,13,21,3,8,4,4,1,7,7,2,1,4,4,33,W
22000678,Heat,4,12,21,5,8,2,2,2,9,9,0,2,2,9,31,W
22000678,Trail Blazers,1,12,26,6,13,1,1,2,11,6,0,3,3,2,31,L
22000678,Trail Blazers,2,10,21,4,8,4,5,1,7,6,2,1,2,6,28,L
22000678,Trail Blazers,3,12,22,6,14,2,2,3,6,7,1,2,3,5,32,L
22000678,Trail Blazers,4,10,23,4,11,10,11,4,6,5,0,1,2,1,34,L
22000679,Knicks,1,8,28,0,7,4,5,4,11,4,3,1,2,6,20,L
22000679,Knicks,2,8,22,1,7,8,12,3,7,2,4,1,5,8,25,L
22000679,Knicks,3,6,23,2,8,8,12,9,12,4,1,1,4,7,22,L
22000679,Knicks,4,12,20,4,6,11,13,2,7,4,4,1,2,7,39,L
22000679,Wizards,1,9,18,2,7,5,9,0,13,8,1,2,4,5,25,W
22000679,Wizards,2,13,23,1,6,8,10,4,11,7,4,3,5,7,35,W
22000679,Wizards,3,6,20,3,7,3,6,2,8,4,2,2,3,9,18,W
22000679,Wizards,4,9,19,2,6,4,8,2,6,7,1,2,5,11,24,W
22000680,Clippers,1,10,24,3,10,7,7,5,10,3,3,0,2,5,30,W
22000680,Clippers,2,8,23,3,10,0,0,3,7,5,2,0,2,2,19,W
22000680,Clippers,3,8,24,3,6,4,4,3,15,4,1,4,1,3,23,W
22000680,Clippers,4,8,18,4,8,6,7,3,11,4,0,1,3,3,26,W
22000680,Spurs,1,10,20,3,5,4,5,1,8,4,1,1,3,4,27,L
22000680,Spurs,2,11,20,3,5,3,3,1,11,6,2,2,2,2,28,L
22000680,Spurs,3,5,21,2,9,1,2,0,10,2,0,3,2,4,13,L
22000680,Spurs,4,7,21,0,4,3,3,0,8,4,1,0,0,4,17,L
22000681,76ers,1,11,21,3,5,2,3,2,10,6,3,2,5,7,27,W
22000681,76ers,2,8,22,6,18,5,8,3,7,8,3,3,3,6,27,W
22000681,76ers,3,14,22,6,13,1,2,1,7,7,6,2,5,8,35,W
22000681,76ers,4,6,15,2,9,6,8,1,8,3,1,2,7,5,20,W
22000681,Lakers,1,9,18,4,6,2,4,0,7,8,3,0,5,4,24,L
22000681,Lakers,2,9,19,2,7,10,12,0,12,5,2,0,4,7,30,L
22000681,Lakers,3,4,17,0,6,9,13,3,8,2,2,0,8,3,17,L
22000681,Lakers,4,12,24,3,7,3,4,4,8,7,3,0,3,5,30,L
22000682,Kings,1,13,23,6,11,3,3,1,7,9,3,1,4,2,35,W
22000682,Kings,2,15,22,4,8,3,3,2,8,4,1,1,1,3,37,W
22000682,Kings,3,12,21,4,9,6,9,0,10,9,2,2,1,3,34,W
22000682,Kings,4,13,23,5,10,4,4,2,8,6,0,0,0,5,35,W
22000682,Warriors,1,15,27,4,9,3,3,4,9,9,3,0,4,3,37,L
22000682,Warriors,2,8,19,6,9,2,2,1,5,5,1,0,4,5,24,L
22000682,Warriors,3,11,23,3,7,0,0,2,10,4,0,0,3,9,25,L
22000682,Warriors,4,11,19,4,7,7,7,0,7,6,0,0,1,2,33,L
22000683,Nets,1,9,18,4,9,12,13,1,10,7,0,1,2,5,34,W
22000683,Nets,2,9,21,2,9,5,8,3,12,5,1,1,1,6,25,W
22000683,Nets,3,8,23,1,4,6,6,8,6,1,1,2,5,5,23,W
22000683,Nets,4,11,22,6,11,3,7,4,5,6,1,0,2,11,31,W
22000683,Pistons,1,9,19,3,9,6,10,0,8,8,2,0,3,9,27,L
22000683,Pistons,2,7,21,2,12,7,9,2,6,2,1,1,1,7,23,L
22000683,Pistons,3,9,19,2,4,8,8,2,6,4,2,3,2,7,28,L
22000683,Pistons,4,8,14,4,6,13,20,3,9,5,1,0,3,7,33,L
22000684,Raptors,1,11,23,4,14,2,2,1,7,8,4,1,3,3,28,L
22000684,Raptors,2,7,23,3,11,6,6,2,7,3,1,2,3,5,23,L
22000684,Raptors,3,10,22,3,9,3,4,3,8,5,0,1,3,4,26,L
22000684,Raptors,4,9,22,2,11,3,4,1,9,4,0,0,1,5,23,L
22000684,Suns,1,12,19,5,11,0,0,0,9,9,2,0,5,3,29,W
22000684,Suns,2,11,22,2,6,0,0,1,11,6,1,1,5,6,24,W
22000684,Suns,3,13,27,1,11,3,3,5,8,7,1,1,2,5,30,W
22000684,Suns,4,7,22,1,8,6,6,3,10,4,0,1,1,2,21,W
22000685,Bucks,1,9,30,4,12,4,6,9,10,6,2,1,5,5,26,W
22000685,Bucks,2,11,22,5,11,2,2,2,8,6,3,0,5,3,29,W
22000685,Bucks,3,13,23,7,15,1,2,1,6,6,1,1,2,4,34,W
22000685,Bucks,4,11,24,3,9,0,1,4,9,6,1,1,4,4,25,W
22000685,Celtics,1,11,22,5,13,5,6,2,10,7,3,3,4,4,32,L
22000685,Celtics,2,11,25,4,9,2,2,3,9,7,3,2,4,3,28,L
22000685,Celtics,3,15,23,9,14,4,4,2,9,8,1,2,2,5,43,L
22000685,Celtics,4,6,18,4,11,3,4,1,8,5,3,1,4,4,19,L
22000686,Heat,1,9,26,5,14,0,2,4,8,6,1,2,2,3,23,W
22000686,Heat,2,10,21,3,8,3,7,1,7,5,0,1,1,6,26,W
22000686,Heat,3,9,19,5,12,7,11,1,8,7,4,0,4,3,30,W
22000686,Heat,4,12,21,2,9,0,0,3,7,10,4,0,3,5,26,W
22000686,Hornets,1,15,24,8,13,2,3,1,12,14,2,4,1,3,40,L
22000686,Hornets,2,9,21,5,12,9,12,4,10,6,1,1,1,5,32,L
22000686,Hornets,3,8,17,4,10,0,0,0,8,4,1,1,8,7,20,L
22000686,Hornets,4,7,17,1,8,3,4,1,6,6,2,1,6,1,18,L
22000687,Magic,1,12,21,4,8,4,6,0,7,10,1,1,4,6,32,W
22000687,Magic,2,8,27,3,9,4,7,5,7,6,3,1,0,6,23,W
22000687,Magic,3,10,26,2,5,0,1,4,11,6,2,1,4,0,22,W
22000687,Magic,4,12,21,3,5,1,3,2,4,7,1,2,4,6,28,W
22000687,Trail Blazers,1,13,26,5,12,4,7,3,8,8,1,0,2,4,35,L
22000687,Trail Blazers,2,9,17,6,10,6,9,1,13,6,0,4,5,6,30,L
22000687,Trail Blazers,3,6,22,3,11,0,0,3,8,3,3,4,5,1,15,L
22000687,Trail Blazers,4,12,20,4,7,4,5,3,7,4,3,1,4,7,32,L
22000688,Rockets,1,11,20,5,11,2,4,1,10,9,0,1,5,5,29,L
22000688,Rockets,2,11,21,6,11,6,7,2,11,9,4,5,6,2,34,L
22000688,Rockets,3,12,24,4,9,0,0,3,11,7,1,2,3,6,28,L
22000688,Rockets,4,3,22,2,13,2,2,1,8,1,0,1,5,7,10,L
22000688,Timberwolves,1,12,29,4,12,5,8,3,9,11,4,1,0,3,33,W
22000688,Timberwolves,2,10,27,1,8,0,1,3,7,6,4,0,5,4,21,W
22000688,Timberwolves,3,8,26,3,11,3,4,5,7,6,1,0,2,3,22,W
22000688,Timberwolves,4,9,21,2,7,11,11,3,13,7,3,2,2,3,31,W
22000689,Nuggets,1,11,25,3,7,1,2,4,6,6,0,1,2,3,26,W
22000689,Nuggets,2,12,22,3,5,1,1,4,3,8,2,0,1,5,28,W
22000689,Nuggets,3,13,22,5,6,0,1,1,7,9,2,4,3,3,31,W
22000689,Nuggets,4,11,24,3,10,3,3,2,9,5,3,2,2,5,28,W
22000689,Pelicans,1,12,21,5,9,4,5,1,8,12,1,2,1,2,33,L
22000689,Pelicans,2,10,17,4,8,6,7,2,5,6,1,1,2,3,30,L
22000689,Pelicans,3,11,21,1,3,0,0,1,7,8,3,3,4,2,23,L
22000689,Pelicans,4,6,19,2,9,8,8,2,11,4,2,1,5,4,22,L
22000690,Mavericks,1,12,28,3,11,2,3,5,11,4,1,0,1,1,29,W
22000690,Mavericks,2,8,26,1,10,2,3,6,11,4,0,2,6,8,19,W
22000690,Mavericks,3,12,22,3,8,0,1,2,9,7,2,0,4,2,27,W
22000690,Mavericks,4,7,19,1,6,4,7,2,5,2,1,2,4,7,19,W
22000690,Pacers,1,12,23,6,14,1,2,0,10,9,1,2,1,2,31,L
22000690,Pacers,2,8,20,7,14,7,10,1,9,8,3,2,1,5,30,L
22000690,Pacers,3,9,24,3,10,0,0,6,7,6,2,3,5,3,21,L
22000690,Pacers,4,9,20,4,9,5,6,6,10,3,3,3,3,7,27,L
22000691,Grizzlies,1,11,21,2,5,0,0,0,4,8,1,0,2,1,24,L
22000691,Grizzlies,2,10,29,3,9,3,4,6,12,3,1,0,0,2,26,L
22000691,Grizzlies,3,12,23,1,5,4,5,3,10,8,1,2,3,5,29,L
22000691,Grizzlies,4,11,24,6,11,7,9,3,10,8,0,0,1,6,35,L
22000691,Jazz,1,16,25,4,7,2,2,4,10,11,2,1,1,1,38,W
22000691,Jazz,2,11,28,2,11,4,5,5,11,2,0,2,1,3,28,W
22000691,Jazz,3,8,24,2,9,4,5,5,7,5,2,0,4,6,22,W
22000691,Jazz,4,10,21,4,6,5,6,0,9,7,1,1,1,5,29,W
22000692,Hawks,1,12,18,3,7,6,8,1,12,8,0,0,3,4,33,W
22000692,Hawks,2,14,22,3,4,6,8,2,9,10,3,2,1,7,37,W
22000692,Hawks,3,11,24,5,13,3,3,2,6,8,2,1,2,7,30,W
22000692,Hawks,4,9,20,2,9,4,5,3,10,5,1,2,4,5,24,W
22000692,Warriors,1,11,23,2,5,2,4,1,5,9,2,0,1,7,26,L
22000692,Warriors,2,8,16,3,6,7,10,0,6,6,1,1,5,7,26,L
22000692,Warriors,3,10,20,5,10,7,9,4,10,8,1,2,5,3,32,L
22000692,Warriors,4,10,20,2,7,2,3,0,7,6,3,1,1,5,24,L
22000693,Cavaliers,1,9,17,1,2,5,7,1,6,7,3,1,6,6,24,L
22000693,Cavaliers,2,11,25,2,8,3,7,4,7,8,3,2,5,5,27,L
22000693,Cavaliers,3,3,21,0,9,4,4,2,6,2,2,0,6,5,10,L
22000693,Cavaliers,4,8,17,2,7,7,10,3,8,7,3,1,4,3,25,L
22000693,Lakers,1,9,17,0,4,4,6,2,7,6,3,0,7,5,22,W
22000693,Lakers,2,8,18,1,6,5,6,0,8,5,4,1,6,7,22,W
22000693,Lakers,3,11,19,2,7,4,6,2,14,7,5,2,6,5,28,W
22000693,Lakers,4,10,24,3,9,5,7,5,7,5,3,0,4,6,28,W
22000694,Pistons,1,9,23,3,11,1,2,1,5,6,4,0,4,4,22,L
22000694,Pistons,2,8,20,0,2,3,3,2,9,3,0,0,5,5,19,L
22000694,Pistons,3,10,20,5,10,9,10,2,16,7,3,3,3,1,34,L
22000694,Pistons,4,6,22,2,6,3,4,2,6,3,2,2,7,8,17,L
22000694,Wizards,1,15,23,2,4,1,1,2,12,10,1,2,6,4,33,W
22000694,Wizards,2,13,25,4,8,5,5,3,10,5,2,1,1,5,35,W
22000694,Wizards,3,5,22,0,5,1,1,0,8,2,2,0,4,7,11,W
22000694,Wizards,4,11,21,3,4,2,2,2,11,7,2,2,7,6,27,W
22000695,Bucks,1,10,22,5,12,0,0,1,7,7,4,2,4,3,25,L
22000695,Bucks,2,9,17,4,6,7,11,1,10,5,2,0,4,1,29,L
22000695,Bucks,3,9,23,3,9,2,3,5,6,3,2,2,3,2,23,L
22000695,Bucks,4,8,25,2,9,1,2,8,10,6,3,3,5,5,19,L
22000695,Knicks,1,13,23,6,12,0,0,1,9,12,3,6,4,3,32,W
22000695,Knicks,2,11,25,2,10,1,1,3,8,8,2,1,2,7,25,W
22000695,Knicks,3,9,25,4,10,2,2,6,9,6,1,2,4,4,24,W
22000695,Knicks,4,7,20,4,12,3,5,2,6,2,3,2,4,5,21,W
22000696,Rockets,1,17,23,6,8,1,2,2,10,8,3,1,7,4,41,W
22000696,Rockets,2,13,27,4,9,3,3,3,8,7,3,2,0,5,33,W
22000696,Rockets,3,7,18,4,10,6,7,3,4,6,1,1,4,9,24,W
22000696,Rockets,4,13,24,4,12,1,1,2,9,8,0,3,1,6,31,W
22000696,Timberwolves,1,12,23,3,8,2,4,1,5,11,6,1,4,4,29,L
22000696,Timberwolves,2,6,21,3,10,4,5,4,9,5,0,4,5,4,19,L
22000696,Timberwolves,3,7,18,4,10,12,12,5,7,5,2,0,2,5,30,L
22000696,Timberwolves,4,11,23,3,12,4,7,0,9,5,0,1,0,2,29,L
22000697,Bulls,1,9,21,2,9,0,0,1,8,5,0,0,6,3,20,L
22000697,Bulls,2,8,28,1,10,2,3,7,6,8,2,0,3,3,19,L
22000697,Bulls,3,12,23,3,8,7,7,1,10,8,1,1,2,5,34,L
22000697,Bulls,4,12,23,2,7,5,8,2,13,7,3,2,3,14,31,L
22000697,Spurs,1,15,24,2,6,1,2,0,9,8,5,0,1,1,33,W
22000697,Spurs,2,13,21,3,7,3,3,2,11,9,3,3,4,2,32,W
22000697,Spurs,3,12,24,3,8,4,5,2,9,8,1,2,2,5,31,W
22000697,Spurs,4,6,16,2,4,10,18,0,8,4,0,2,3,7,24,W
22000698,Mavericks,1,9,23,2,9,0,0,2,4,5,0,0,2,4,20,L
22000698,Mavericks,2,12,22,3,8,6,6,4,10,7,1,2,1,3,33,L
22000698,Mavericks,3,7,19,2,7,9,13,3,8,3,1,2,2,5,25,L
22000698,Mavericks,4,9,19,3,7,4,5,1,6,4,0,0,2,8,25,L
22000698,Pelicans,1,13,21,3,8,6,7,2,11,6,0,1,1,2,35,W
22000698,Pelicans,2,7,19,2,6,2,3,1,6,4,0,1,3,7,18,W
22000698,Pelicans,3,11,19,1,4,4,8,1,7,6,1,2,2,6,27,W
22000698,Pelicans,4,11,22,3,8,7,11,4,10,4,1,1,0,3,32,W
22000699,Celtics,1,9,26,1,11,2,2,2,10,4,1,1,0,3,21,W
22000699,Celtics,2,9,24,2,9,6,7,3,11,5,4,1,3,7,26,W
22000699,Celtics,3,12,21,4,6,1,1,2,9,6,0,2,7,6,29,W
22000699,Celtics,4,14,25,5,12,2,4,3,12,7,5,0,2,3,35,W
22000699,Thunder,1,9,21,4,11,3,3,2,13,5,0,0,3,2,25,L
22000699,Thunder,2,9,24,1,8,8,11,5,12,3,1,3,4,5,27,L
22000699,Thunder,3,11,21,4,9,2,6,2,7,4,5,1,4,3,28,L
22000699,Thunder,4,5,17,2,10,2,4,1,8,4,1,0,5,2,14,L
22000700,Grizzlies,1,7,25,1,8,4,4,3,8,5,4,1,5,6,19,L
22000700,Grizzlies,2,13,26,2,7,6,6,5,8,7,4,1,2,2,34,L
22000700,Grizzlies,3,11,25,3,7,4,6,2,7,8,5,0,4,5,29,L
22000700,Grizzlies,4,8,21,3,11,9,14,6,8,4,3,0,3,1,28,L
22000700,Jazz,1,13,23,5,10,8,8,1,13,6,2,1,4,4,39,W
22000700,Jazz,2,13,25,5,13,0,1,3,8,5,2,4,5,5,31,W
22000700,Jazz,3,10,19,4,8,6,10,2,12,6,2,3,7,5,30,W
22000700,Jazz,4,10,25,5,14,1,1,7,6,5,2,0,5,8,26,W
22000701,76ers,1,12,19,3,7,3,4,1,8,5,2,2,5,5,30,L
22000701,76ers,2,11,21,2,5,6,7,2,7,6,0,0,2,7,30,L
22000701,76ers,3,6,16,0,6,12,16,2,8,2,1,0,6,8,24,L
22000701,76ers,4,10,21,5,8,3,6,3,7,4,2,0,3,7,28,L
22000701,Clippers,1,11,26,3,7,4,6,5,5,7,4,1,2,2,29,W
22000701,Clippers,2,14,22,3,7,5,6,1,7,6,1,2,2,8,36,W
22000701,Clippers,3,10,19,5,9,7,8,1,7,9,3,0,3,11,32,W
22000701,Clippers,4,10,18,0,3,5,7,2,10,4,1,0,5,4,25,W
22000702,Cavaliers,1,12,22,4,9,1,2,1,8,7,1,1,3,3,29,L
22000702,Cavaliers,2,7,21,2,7,3,4,2,7,4,3,1,1,5,19,L
22000702,Cavaliers,3,9,21,1,6,7,8,3,9,5,3,0,1,3,26,L
22000702,Cavaliers,4,9,20,2,4,4,9,1,5,4,4,0,2,2,24,L
22000702,Kings,1,14,23,2,8,1,1,1,9,5,1,0,3,3,31,W
22000702,Kings,2,6,15,0,6,6,7,2,11,3,1,1,6,4,18,W
22000702,Kings,3,9,22,2,8,2,4,4,8,5,1,5,4,6,22,W
22000702,Kings,4,12,20,3,8,2,2,0,9,3,1,3,5,7,29,W
22000703,Hornets,1,11,21,4,11,3,4,6,8,8,1,0,3,2,29,L
22000703,Hornets,2,7,22,2,8,4,7,4,11,3,3,2,6,6,20,L
22000703,Hornets,3,6,17,1,6,5,8,4,6,1,2,1,6,8,18,L
22000703,Hornets,4,9,17,5,11,0,0,2,8,3,1,0,4,1,23,L
22000703,Hornets,5,1,8,1,7,4,4,0,3,1,1,0,1,6,7,L
22000703,Suns,1,11,25,3,12,1,1,3,3,7,2,1,2,3,26,W
22000703,Suns,2,8,25,1,8,6,9,6,9,5,6,1,3,3,23,W
22000703,Suns,3,8,17,1,6,10,11,3,7,3,2,0,4,5,27,W
22000703,Suns,4,6,23,2,11,0,0,7,4,1,4,0,3,3,14,W
22000703,Suns,5,1,6,1,3,8,8,2,6,1,1,0,2,3,11,W
22000704,Raptors,1,16,26,5,12,4,5,2,10,5,0,1,0,4,41,L
22000704,Raptors,2,10,24,5,10,8,10,6,6,7,2,1,3,4,33,L
22000704,Raptors,3,4,22,0,13,2,2,3,10,0,0,2,5,4,10,L
22000704,Raptors,4,9,15,4,7,11,16,1,7,5,1,2,4,8,33,L
22000704,Trail Blazers,1,11,21,2,8,8,8,0,7,9,0,0,1,5,32,W
22000704,Trail Blazers,2,14,26,3,9,5,6,5,9,8,3,5,3,8,36,W
22000704,Trail Blazers,3,10,27,2,9,1,2,4,11,4,3,3,1,2,23,W
22000704,Trail Blazers,4,11,23,3,8,6,8,4,7,3,1,3,3,10,31,W
22000705,Hawks,1,13,22,6,9,3,3,1,7,8,1,2,2,2,35,L
22000705,Hawks,2,8,19,3,11,1,1,0,6,5,1,0,3,3,20,L
22000705,Hawks,3,10,22,2,6,2,2,1,6,3,3,0,1,5,24,L
22000705,Hawks,4,5,13,1,8,12,15,0,10,2,2,1,5,6,23,L
22000705,Nuggets,1,14,23,2,7,1,3,2,6,8,1,0,2,3,31,W
22000705,Nuggets,2,15,25,3,9,1,3,5,10,12,2,1,2,1,34,W
22000705,Nuggets,3,12,25,4,8,4,4,7,8,6,0,2,3,1,32,W
22000705,Nuggets,4,9,19,6,12,5,6,1,10,6,4,0,3,10,29,W
22000706,Lakers,1,8,18,2,9,4,4,0,13,6,1,0,4,2,22,L
22000706,Lakers,2,8,19,2,9,4,5,0,13,6,3,3,4,3,22,L
22000706,Lakers,3,10,23,3,10,2,2,3,10,7,1,1,2,5,25,L
22000706,Lakers,4,8,22,4,12,7,12,5,8,6,4,1,2,7,27,L
22000706,Magic,1,9,23,3,9,0,0,1,10,6,1,1,1,2,21,W
22000706,Magic,2,6,23,2,8,4,5,4,12,2,2,0,3,4,18,W
22000706,Magic,3,11,25,4,10,4,4,4,9,6,1,3,1,4,30,W
22000706,Magic,4,8,17,2,6,6,8,1,10,5,1,0,5,8,24,W
22000707,Pacers,1,11,26,4,11,2,3,2,10,5,2,1,5,3,28,L
22000707,Pacers,2,12,24,1,3,5,6,1,7,10,5,2,5,6,30,L
22000707,Pacers,3,9,20,4,8,12,15,3,7,8,2,1,3,3,34,L
22000707,Pacers,4,12,23,3,8,5,9,1,6,9,2,2,1,6,32,L
22000707,Wizards,1,11,27,0,4,2,2,3,13,5,1,2,4,4,24,W
22000707,Wizards,2,13,22,3,3,4,4,2,9,9,2,3,7,4,33,W
22000707,Wizards,3,17,26,3,5,1,5,2,9,10,2,2,2,9,38,W
22000707,Wizards,4,14,24,4,7,5,7,5,12,6,0,1,5,7,37,W
22000708,Celtics,1,9,21,5,15,4,6,1,7,6,2,2,4,6,27,L
22000708,Celtics,2,11,25,3,13,3,4,2,9,6,1,3,1,5,28,L
22000708,Celtics,3,10,22,3,7,3,3,4,10,5,2,3,6,5,26,L
22000708,Celtics,4,10,25,3,8,5,6,5,8,4,0,1,3,9,28,L
22000708,Pelicans,1,11,21,5,9,5,8,1,11,9,4,0,2,4,32,W
22000708,Pelicans,2,12,22,6,9,2,3,2,12,8,0,0,3,4,32,W
22000708,Pelicans,3,10,24,1,6,3,4,4,7,7,3,1,4,5,24,W
22000708,Pelicans,4,8,15,4,7,7,15,1,9,6,1,1,5,8,27,W
22000709,Nets,1,16,23,4,6,1,1,0,11,13,3,1,2,6,37,L
22000709,Nets,2,7,23,2,10,8,8,3,10,5,3,4,3,5,24,L
22000709,Nets,3,9,22,1,5,7,10,4,11,6,1,2,4,5,26,L
22000709,Nets,4,8,17,3,9,6,6,0,11,7,3,0,5,2,25,L
22000709,Timberwolves,1,8,23,3,10,6,8,5,6,5,2,3,5,4,25,W
22000709,Timberwolves,2,11,26,4,9,1,1,2,12,9,2,3,4,8,27,W
